order_id,state,status,delivery_days,delivery_status
ORD001211,Gujarat,delivered,10.0,On Time
ORD001212,Pune,delivered,6.0,Late
ORD001214,Tamil Nadu,delivered,12.0,Late
ORD001215,Delhi,delivered,8.0,Late
ORD001216,Delhi,delivered,8.0,Late
ORD001217,Maharashtra,delivered,10.0,Late
ORD001218,Uttar Pradesh,delivered,6.0,On Time
ORD001219,Odisha,delivered,15.0,Late
ORD001220,Kerala,delivered,3.0,On Time
ORD001221,Tamil Nadu,delivered,9.0,On Time
ORD001223,Pune,delivered,11.0,Late
ORD001224,Tamil Nadu,delivered,5.0,Late
ORD001225,Rajasthan,delivered,7.0,Late
ORD001226,Gujarat,delivered,10.0,On Time
ORD001227,Delhi,delivered,10.0,Late
ORD001228,Tamil Nadu,delivered,14.0,Late
ORD001229,Uttar Pradesh,delivered,7.0,Late
ORD001230,Haryana,delivered,3.0,On Time
ORD001231,Rajasthan,delivered,10.0,Late
ORD001232,Madhya Pradesh,delivered,7.0,Late
ORD001233,West Bengal,delivered,9.0,Late
ORD001234,Gujarat,delivered,2.0,On Time
ORD001237,Gujarat,delivered,7.0,Late
ORD001238,Gujarat,delivered,4.0,On Time
ORD001239,Haryana,delivered,8.0,Late
ORD001245,Uttar Pradesh,delivered,1.0,On Time
ORD001246,Kerala,delivered,4.0,Late
ORD001247,Odisha,delivered,10.0,Late
ORD001250,Pune,delivered,11.0,Late
ORD001253,Telangana,delivered,8.0,Late
ORD001254,West Bengal,delivered,9.0,On Time
ORD001259,Karnataka,delivered,3.0,On Time
ORD001261,Telangana,delivered,7.0,Late
ORD001262,Maharashtra,delivered,14.0,Late
ORD001263,Kerala,delivered,14.0,Late
ORD001264,Odisha,delivered,8.0,On Time
ORD001266,Karnataka,delivered,12.0,Late
ORD001268,Telangana,delivered,6.0,Late
ORD001269,Bihar,delivered,10.0,Late
ORD001270,Karnataka,delivered,13.0,Late
ORD001271,Pune,delivered,6.0,On Time
ORD001272,Delhi,delivered,4.0,On Time
ORD001273,Telangana,delivered,8.0,On Time
ORD001275,Rajasthan,delivered,10.0,Late
ORD001276,West Bengal,delivered,5.0,Late
ORD001280,Tamil Nadu,delivered,7.0,Late
ORD001281,Tamil Nadu,delivered,8.0,Late
ORD001284,Rajasthan,delivered,6.0,On Time
ORD001285,Karnataka,delivered,4.0,On Time
ORD001286,Rajasthan,delivered,8.0,Late
ORD001287,Bihar,delivered,13.0,Late
ORD001288,Maharashtra,delivered,7.0,Late
ORD001289,Kerala,delivered,8.0,Late
ORD001290,Madhya Pradesh,delivered,2.0,On Time
ORD001291,West Bengal,delivered,12.0,Late
ORD001295,Uttar Pradesh,delivered,7.0,On Time
ORD001297,Haryana,delivered,7.0,On Time
ORD001298,Haryana,delivered,4.0,Late
ORD001300,Haryana,delivered,12.0,Late
ORD001301,Bihar,delivered,8.0,On Time
ORD001302,Tamil Nadu,delivered,7.0,Late
ORD001304,Gujarat,delivered,11.0,Late
ORD001307,West Bengal,delivered,13.0,Late
ORD001308,Telangana,delivered,4.0,Late
ORD001310,Pune,delivered,13.0,Late
ORD001311,Rajasthan,delivered,2.0,On Time
ORD001314,Maharashtra,delivered,7.0,On Time
ORD001315,Karnataka,delivered,13.0,Late
ORD001316,Tamil Nadu,delivered,13.0,Late
ORD001320,Odisha,delivered,8.0,Late
ORD001324,Bihar,delivered,2.0,On Time
ORD001325,Delhi,delivered,10.0,Late
ORD001326,Gujarat,delivered,6.0,On Time
ORD001327,Tamil Nadu,delivered,12.0,Late
ORD001329,Haryana,delivered,12.0,Late
ORD001330,Pune,delivered,11.0,Late
ORD001331,Pune,delivered,9.0,Late
ORD001332,Maharashtra,delivered,10.0,Late
ORD001334,Telangana,delivered,15.0,Late
ORD001335,Pune,delivered,8.0,Late
ORD001336,Kerala,delivered,8.0,Late
ORD001337,Maharashtra,delivered,8.0,Late
ORD001339,Madhya Pradesh,delivered,5.0,On Time
ORD001340,Maharashtra,delivered,6.0,Late
ORD001341,Uttar Pradesh,delivered,8.0,On Time
ORD001345,Odisha,delivered,13.0,Late
ORD001349,Bihar,delivered,9.0,Late
ORD001351,Telangana,delivered,10.0,On Time
ORD001352,Rajasthan,delivered,10.0,Late
ORD001353,Haryana,delivered,7.0,Late
ORD001355,Rajasthan,delivered,11.0,Late
ORD001357,Telangana,delivered,4.0,On Time
ORD001362,Kerala,delivered,9.0,Late
ORD001363,Telangana,delivered,6.0,On Time
ORD001364,Maharashtra,delivered,15.0,Late
ORD001368,Bihar,delivered,13.0,Late
ORD001370,Gujarat,delivered,8.0,On Time
ORD001372,Haryana,delivered,5.0,On Time
ORD001373,Uttar Pradesh,delivered,13.0,Late
ORD001374,Maharashtra,delivered,8.0,Late
ORD001376,Maharashtra,delivered,10.0,Late
ORD001378,Karnataka,delivered,9.0,Late
ORD001381,Rajasthan,delivered,2.0,On Time
ORD001382,West Bengal,delivered,12.0,Late
ORD001383,Telangana,delivered,4.0,On Time
ORD001384,Karnataka,delivered,6.0,Late
ORD001385,Karnataka,delivered,13.0,Late
ORD001386,Kerala,delivered,5.0,On Time
ORD001387,Madhya Pradesh,delivered,9.0,Late
ORD001388,Rajasthan,delivered,10.0,Late
ORD001389,Rajasthan,delivered,7.0,On Time
ORD001390,Odisha,delivered,10.0,Late
ORD001397,West Bengal,delivered,10.0,On Time
ORD001398,Maharashtra,delivered,4.0,On Time
ORD001400,Telangana,delivered,10.0,On Time
ORD001403,Uttar Pradesh,delivered,6.0,On Time
ORD001404,Bihar,delivered,8.0,Late
ORD001406,Rajasthan,delivered,2.0,On Time
ORD001407,West Bengal,delivered,9.0,Late
ORD001410,Kerala,delivered,10.0,Late
ORD001412,Bihar,delivered,4.0,On Time
ORD001416,Madhya Pradesh,delivered,6.0,Late
ORD001417,Madhya Pradesh,delivered,7.0,Late
ORD001418,West Bengal,delivered,5.0,On Time
ORD001419,Karnataka,delivered,6.0,On Time
ORD001420,West Bengal,delivered,9.0,Late
ORD001421,Haryana,delivered,7.0,Late
ORD001422,Haryana,delivered,2.0,On Time
ORD001424,Odisha,delivered,13.0,Late
ORD001425,West Bengal,delivered,11.0,Late
ORD001430,Bihar,delivered,5.0,Late
ORD001431,Tamil Nadu,delivered,11.0,Late
ORD001435,Pune,delivered,6.0,On Time
ORD001436,Tamil Nadu,delivered,2.0,On Time
ORD001441,Pune,delivered,8.0,On Time
ORD001443,Odisha,delivered,4.0,Late
ORD001445,Kerala,delivered,6.0,Late
ORD001449,Telangana,delivered,7.0,Late
ORD001450,Maharashtra,delivered,9.0,Late
ORD001454,Delhi,delivered,9.0,Late
ORD001455,Uttar Pradesh,delivered,11.0,Late
ORD001456,Uttar Pradesh,delivered,10.0,Late
ORD001457,Uttar Pradesh,delivered,6.0,On Time
ORD001458,Kerala,delivered,4.0,Late
ORD001459,Rajasthan,delivered,9.0,Late
ORD001461,Haryana,delivered,8.0,On Time
ORD001466,Uttar Pradesh,delivered,4.0,On Time
ORD001467,Gujarat,delivered,6.0,Late
ORD001468,Madhya Pradesh,delivered,4.0,On Time
ORD001469,West Bengal,delivered,6.0,Late
ORD001473,Telangana,delivered,3.0,On Time
ORD001474,Rajasthan,delivered,13.0,Late
ORD001479,Madhya Pradesh,delivered,1.0,On Time
ORD001480,Maharashtra,delivered,4.0,Late
ORD001485,Kerala,delivered,10.0,Late
ORD001488,Rajasthan,delivered,9.0,Late
ORD001489,Uttar Pradesh,delivered,9.0,On Time
ORD001490,Rajasthan,delivered,9.0,Late
ORD001491,West Bengal,delivered,6.0,On Time
ORD001493,Pune,delivered,11.0,Late
ORD001497,West Bengal,delivered,14.0,Late
ORD001499,Uttar Pradesh,delivered,10.0,Late
ORD001500,Rajasthan,delivered,8.0,Late
ORD001502,Uttar Pradesh,delivered,10.0,Late
ORD001504,Uttar Pradesh,delivered,12.0,Late
ORD001505,Haryana,delivered,13.0,Late
ORD001506,Gujarat,delivered,9.0,Late
ORD001507,Karnataka,delivered,8.0,On Time
ORD001509,Pune,delivered,8.0,Late
ORD001510,Odisha,delivered,8.0,On Time
ORD001511,Maharashtra,delivered,10.0,Late
ORD001514,Telangana,delivered,10.0,Late
ORD001515,Bihar,delivered,4.0,On Time
ORD001517,Uttar Pradesh,delivered,9.0,Late
ORD001519,Delhi,delivered,5.0,On Time
ORD001520,Rajasthan,delivered,10.0,Late
ORD001521,Kerala,delivered,2.0,On Time
ORD001522,Tamil Nadu,delivered,10.0,Late
ORD001531,Maharashtra,delivered,8.0,Late
ORD001532,Rajasthan,delivered,12.0,Late
ORD001533,Pune,delivered,9.0,Late
ORD001534,Telangana,delivered,4.0,On Time
ORD001537,Telangana,delivered,2.0,On Time
ORD001538,Kerala,delivered,5.0,On Time
ORD001540,West Bengal,delivered,8.0,Late
ORD001541,Pune,delivered,4.0,On Time
ORD001543,Tamil Nadu,delivered,11.0,Late
ORD001546,Tamil Nadu,delivered,7.0,Late
ORD001547,Uttar Pradesh,delivered,6.0,Late
ORD001548,West Bengal,delivered,7.0,Late
ORD001550,Gujarat,delivered,10.0,Late
ORD001551,Delhi,delivered,4.0,Late
ORD001553,Odisha,delivered,8.0,Late
ORD001556,Telangana,delivered,8.0,On Time
ORD001557,Kerala,delivered,14.0,Late
ORD001558,Tamil Nadu,delivered,9.0,Late
ORD001561,Madhya Pradesh,delivered,8.0,Late
ORD001563,Maharashtra,delivered,13.0,Late
ORD001569,Karnataka,delivered,12.0,Late
ORD001573,Tamil Nadu,delivered,1.0,On Time
ORD001575,Maharashtra,delivered,8.0,Late
ORD001578,Tamil Nadu,delivered,7.0,Late
ORD001583,Bihar,delivered,7.0,On Time
ORD001586,Rajasthan,delivered,4.0,Late
ORD001587,Haryana,delivered,8.0,On Time
ORD001588,Kerala,delivered,4.0,On Time
ORD001592,West Bengal,delivered,9.0,On Time
ORD001593,Haryana,delivered,8.0,Late
ORD001594,Maharashtra,delivered,5.0,On Time
ORD001595,Bihar,delivered,9.0,On Time
ORD001597,Tamil Nadu,delivered,6.0,On Time
ORD001599,Tamil Nadu,delivered,10.0,Late
ORD001600,Bihar,delivered,4.0,On Time
ORD001601,Maharashtra,delivered,9.0,Late
ORD001602,Karnataka,delivered,12.0,Late
ORD001603,Maharashtra,delivered,9.0,Late
ORD001604,Delhi,delivered,5.0,On Time
ORD001605,West Bengal,delivered,11.0,Late
ORD001606,Haryana,delivered,9.0,Late
ORD001607,Tamil Nadu,delivered,11.0,Late
ORD001608,Delhi,delivered,11.0,Late
ORD001609,Tamil Nadu,delivered,4.0,Late
ORD001610,West Bengal,delivered,7.0,Late
ORD001611,Odisha,delivered,7.0,Late
ORD001613,Kerala,delivered,6.0,Late
ORD001615,Kerala,delivered,9.0,On Time
ORD001616,Odisha,delivered,3.0,On Time
ORD001617,Madhya Pradesh,delivered,9.0,Late
ORD001619,Madhya Pradesh,delivered,14.0,Late
ORD001624,Gujarat,delivered,7.0,Late
ORD001628,Bihar,delivered,9.0,On Time
ORD001630,Tamil Nadu,delivered,6.0,Late
ORD001632,Gujarat,delivered,12.0,Late
ORD001633,Tamil Nadu,delivered,9.0,Late
ORD001634,Kerala,delivered,10.0,On Time
ORD001636,Odisha,delivered,8.0,On Time
ORD001638,Bihar,delivered,8.0,Late
ORD001639,Pune,delivered,8.0,Late
ORD001643,Pune,delivered,8.0,On Time
ORD001644,Delhi,delivered,7.0,On Time
ORD001645,Kerala,delivered,10.0,Late
ORD001647,Tamil Nadu,delivered,12.0,Late
ORD001648,Haryana,delivered,5.0,On Time
ORD001649,Delhi,delivered,4.0,On Time
ORD001650,Haryana,delivered,9.0,Late
ORD001657,Kerala,delivered,4.0,On Time
ORD001659,Odisha,delivered,8.0,Late
ORD001660,Rajasthan,delivered,7.0,Late
ORD001662,West Bengal,delivered,6.0,On Time
ORD001665,Bihar,delivered,4.0,Late
ORD001667,Pune,delivered,7.0,Late
ORD001672,Pune,delivered,4.0,On Time
ORD001674,Gujarat,delivered,6.0,On Time
ORD001675,Rajasthan,delivered,3.0,On Time
ORD001677,Karnataka,delivered,10.0,Late
ORD001679,Odisha,delivered,9.0,Late
ORD001681,Uttar Pradesh,delivered,7.0,On Time
ORD001685,Uttar Pradesh,delivered,7.0,On Time
ORD001686,Rajasthan,delivered,9.0,Late
ORD001689,Tamil Nadu,delivered,8.0,Late
ORD001690,Uttar Pradesh,delivered,8.0,Late
ORD001691,Maharashtra,delivered,12.0,Late
ORD001692,Gujarat,delivered,6.0,Late
ORD001694,Maharashtra,delivered,8.0,Late
ORD001695,Telangana,delivered,9.0,Late
ORD001696,Gujarat,delivered,13.0,Late
ORD001700,Odisha,delivered,4.0,On Time
ORD001702,Bihar,delivered,12.0,Late
ORD001703,Odisha,delivered,14.0,Late
ORD001706,Tamil Nadu,delivered,8.0,Late
ORD001708,West Bengal,delivered,11.0,Late
ORD001709,Tamil Nadu,delivered,6.0,Late
ORD001713,Pune,delivered,13.0,Late
ORD001715,Tamil Nadu,delivered,11.0,Late
ORD001716,Delhi,delivered,9.0,Late
ORD001717,Pune,delivered,4.0,On Time
ORD001718,Haryana,delivered,8.0,Late
ORD001719,Bihar,delivered,7.0,On Time
ORD001724,Gujarat,delivered,6.0,Late
ORD001727,Telangana,delivered,4.0,On Time
ORD001729,Pune,delivered,11.0,Late
ORD001730,Madhya Pradesh,delivered,13.0,Late
ORD001731,Madhya Pradesh,delivered,12.0,Late
ORD001732,Madhya Pradesh,delivered,14.0,Late
ORD001733,Tamil Nadu,delivered,13.0,Late
ORD001735,Maharashtra,delivered,7.0,On Time
ORD001736,Bihar,delivered,2.0,On Time
ORD001740,Tamil Nadu,delivered,11.0,Late
ORD001741,Telangana,delivered,14.0,Late
ORD001743,Maharashtra,delivered,8.0,On Time
ORD001744,Uttar Pradesh,delivered,4.0,On Time
ORD001745,Karnataka,delivered,15.0,Late
ORD001746,Haryana,delivered,6.0,On Time
ORD001747,Haryana,delivered,11.0,Late
ORD001748,Uttar Pradesh,delivered,10.0,Late
ORD001749,Maharashtra,delivered,7.0,Late
ORD001750,Rajasthan,delivered,7.0,Late
ORD001751,Maharashtra,delivered,8.0,Late
ORD001752,Telangana,delivered,14.0,Late
ORD001754,Gujarat,delivered,4.0,On Time
ORD001755,Bihar,delivered,4.0,On Time
ORD001756,Uttar Pradesh,delivered,2.0,On Time
ORD001759,Bihar,delivered,6.0,On Time
ORD001760,Rajasthan,delivered,7.0,Late
ORD001761,Gujarat,delivered,15.0,Late
ORD001764,Delhi,delivered,9.0,On Time
ORD001767,Telangana,delivered,4.0,On Time
ORD001768,Odisha,delivered,6.0,Late
ORD001769,Odisha,delivered,9.0,On Time
ORD001772,Gujarat,delivered,12.0,Late
ORD001773,Odisha,delivered,14.0,Late
ORD001774,West Bengal,delivered,5.0,On Time
ORD001775,Uttar Pradesh,delivered,9.0,On Time
ORD001778,Tamil Nadu,delivered,8.0,Late
ORD001780,Maharashtra,delivered,10.0,Late
ORD001781,Odisha,delivered,4.0,On Time
ORD001782,Maharashtra,delivered,10.0,Late
ORD001783,Tamil Nadu,delivered,5.0,Late
ORD001784,West Bengal,delivered,3.0,On Time
ORD001787,Odisha,delivered,5.0,On Time
ORD001792,Rajasthan,delivered,5.0,On Time
ORD001796,Maharashtra,delivered,8.0,On Time
ORD001797,Telangana,delivered,12.0,Late
ORD001798,Tamil Nadu,delivered,13.0,Late
ORD001799,Bihar,delivered,3.0,On Time
ORD001802,Maharashtra,delivered,11.0,Late
ORD001804,Gujarat,delivered,9.0,Late
ORD001806,Kerala,delivered,11.0,Late
ORD001807,Maharashtra,delivered,5.0,On Time
ORD001808,Madhya Pradesh,delivered,6.0,Late
ORD001810,Pune,delivered,13.0,Late
ORD001812,Haryana,delivered,12.0,Late
ORD001813,Tamil Nadu,delivered,4.0,On Time
ORD001816,Gujarat,delivered,11.0,Late
ORD001819,Odisha,delivered,5.0,On Time
ORD001821,West Bengal,delivered,6.0,On Time
ORD001823,Uttar Pradesh,delivered,3.0,On Time
ORD001827,Gujarat,delivered,6.0,On Time
ORD001829,Tamil Nadu,delivered,6.0,On Time
ORD001830,Odisha,delivered,9.0,On Time
ORD001832,Odisha,delivered,9.0,Late
ORD001835,Delhi,delivered,9.0,On Time
ORD001838,Karnataka,delivered,7.0,Late
ORD001840,Odisha,delivered,6.0,On Time
ORD001841,Gujarat,delivered,5.0,Late
ORD001842,Rajasthan,delivered,10.0,Late
ORD001843,Uttar Pradesh,delivered,3.0,On Time
ORD001844,Pune,delivered,3.0,On Time
ORD001845,Bihar,delivered,9.0,Late
ORD001846,Tamil Nadu,delivered,5.0,On Time
ORD001847,Kerala,delivered,12.0,Late
ORD001851,Pune,delivered,10.0,Late
ORD001858,Odisha,delivered,13.0,Late
ORD001859,Tamil Nadu,delivered,7.0,On Time
ORD001861,Pune,delivered,4.0,Late
ORD001862,Delhi,delivered,14.0,Late
ORD001871,Haryana,delivered,9.0,Late
ORD001872,Pune,delivered,8.0,Late
ORD001873,Bihar,delivered,8.0,Late
ORD001875,Karnataka,delivered,4.0,On Time
ORD001877,West Bengal,delivered,8.0,On Time
ORD001878,Uttar Pradesh,delivered,8.0,Late
ORD001881,West Bengal,delivered,11.0,Late
ORD001883,Uttar Pradesh,delivered,6.0,Late
ORD001885,Madhya Pradesh,delivered,8.0,Late
ORD001887,Rajasthan,delivered,8.0,Late
ORD001890,Delhi,delivered,4.0,On Time
ORD001892,Uttar Pradesh,delivered,8.0,Late
ORD001894,Maharashtra,delivered,4.0,Late
ORD001897,Madhya Pradesh,delivered,11.0,Late
ORD001906,Telangana,delivered,1.0,On Time
ORD001911,Rajasthan,delivered,6.0,On Time
ORD001912,Pune,delivered,10.0,Late
ORD001914,Kerala,delivered,15.0,Late
ORD001915,Madhya Pradesh,delivered,4.0,Late
ORD001916,Haryana,delivered,4.0,On Time
ORD001917,Maharashtra,delivered,7.0,Late
ORD001921,Madhya Pradesh,delivered,11.0,Late
ORD001924,Gujarat,delivered,8.0,Late
ORD001926,Gujarat,delivered,8.0,Late
ORD001927,Rajasthan,delivered,8.0,Late
ORD001929,Delhi,delivered,9.0,Late
ORD001930,Maharashtra,delivered,7.0,On Time
ORD001931,Kerala,delivered,6.0,Late
ORD001933,Karnataka,delivered,2.0,On Time
ORD001936,Karnataka,delivered,9.0,Late
ORD001938,Uttar Pradesh,delivered,10.0,Late
ORD001939,Telangana,delivered,9.0,Late
ORD001943,Pune,delivered,4.0,On Time
ORD001944,Delhi,delivered,4.0,On Time
ORD001945,West Bengal,delivered,8.0,Late
ORD001946,Bihar,delivered,5.0,On Time
ORD001948,West Bengal,delivered,13.0,Late
ORD001950,Rajasthan,delivered,11.0,Late
ORD001951,Rajasthan,delivered,5.0,Late
ORD001952,Maharashtra,delivered,6.0,On Time
ORD001953,Maharashtra,delivered,8.0,Late
ORD001960,Karnataka,delivered,13.0,Late
ORD001965,West Bengal,delivered,5.0,On Time
ORD001966,Rajasthan,delivered,12.0,Late
ORD001967,Karnataka,delivered,11.0,Late
ORD001968,Karnataka,delivered,7.0,On Time
ORD001971,Uttar Pradesh,delivered,4.0,On Time
ORD001975,Pune,delivered,4.0,Late
ORD001976,Odisha,delivered,14.0,Late
ORD001979,Rajasthan,delivered,9.0,Late
ORD001980,Bihar,delivered,8.0,Late
ORD001981,Rajasthan,delivered,9.0,On Time
ORD001985,Maharashtra,delivered,11.0,Late
ORD001992,Odisha,delivered,6.0,Late
ORD001993,Madhya Pradesh,delivered,10.0,Late
ORD001995,Gujarat,delivered,9.0,On Time
ORD001997,West Bengal,delivered,3.0,On Time
ORD001999,Karnataka,delivered,9.0,Late
ORD002002,Kerala,delivered,11.0,Late
ORD002003,Telangana,delivered,8.0,Late
ORD002005,Karnataka,delivered,4.0,Late
ORD002006,Telangana,delivered,5.0,Late
ORD002007,Pune,delivered,6.0,Late
ORD002008,Gujarat,delivered,8.0,On Time
ORD002011,Uttar Pradesh,delivered,14.0,Late
ORD002025,Tamil Nadu,delivered,9.0,Late
ORD002026,Maharashtra,delivered,11.0,Late
ORD002028,Telangana,delivered,5.0,On Time
ORD002030,Bihar,delivered,10.0,Late
ORD002031,Rajasthan,delivered,8.0,Late
ORD002032,Maharashtra,delivered,10.0,Late
ORD002036,Telangana,delivered,8.0,Late
ORD002038,Telangana,delivered,8.0,On Time
ORD002039,Odisha,delivered,9.0,Late
ORD002041,Kerala,delivered,4.0,On Time
ORD002044,Kerala,delivered,10.0,On Time
ORD002047,Uttar Pradesh,delivered,2.0,On Time
ORD002048,Pune,delivered,2.0,On Time
ORD002049,Pune,delivered,9.0,Late
ORD002050,Madhya Pradesh,delivered,11.0,Late
ORD002051,Uttar Pradesh,delivered,10.0,Late
ORD002054,Rajasthan,delivered,13.0,Late
ORD002055,West Bengal,delivered,13.0,Late
ORD002057,Bihar,delivered,6.0,On Time
ORD002058,West Bengal,delivered,2.0,On Time
ORD002062,Telangana,delivered,10.0,Late
ORD002064,Kerala,delivered,4.0,On Time
ORD002065,West Bengal,delivered,12.0,Late
ORD002067,Bihar,delivered,14.0,Late
ORD002073,West Bengal,delivered,6.0,On Time
ORD002074,Delhi,delivered,5.0,On Time
ORD002076,Delhi,delivered,8.0,Late
ORD002078,Maharashtra,delivered,1.0,On Time
ORD002081,Delhi,delivered,8.0,Late
ORD002082,Uttar Pradesh,delivered,5.0,Late
ORD002087,Gujarat,delivered,13.0,Late
ORD002089,West Bengal,delivered,3.0,On Time
ORD002091,Tamil Nadu,delivered,10.0,On Time
ORD002093,Tamil Nadu,delivered,11.0,Late
ORD002094,West Bengal,delivered,2.0,On Time
ORD002096,Kerala,delivered,12.0,Late
ORD002097,Kerala,delivered,6.0,Late
ORD002098,Pune,delivered,13.0,Late
ORD002099,Kerala,delivered,6.0,Late
ORD002101,Delhi,delivered,9.0,Late
ORD002102,Odisha,delivered,10.0,Late
ORD002104,West Bengal,delivered,8.0,On Time
ORD002105,Madhya Pradesh,delivered,12.0,Late
ORD002106,Uttar Pradesh,delivered,11.0,Late
ORD002107,Rajasthan,delivered,4.0,On Time
ORD002108,Maharashtra,delivered,7.0,On Time
ORD002110,Telangana,delivered,8.0,Late
ORD002116,Bihar,delivered,14.0,Late
ORD002117,Kerala,delivered,9.0,On Time
ORD002118,Madhya Pradesh,delivered,8.0,Late
ORD002119,Maharashtra,delivered,6.0,Late
ORD002122,Kerala,delivered,7.0,On Time
ORD002123,Maharashtra,delivered,10.0,Late
ORD002125,Uttar Pradesh,delivered,7.0,On Time
ORD002127,Delhi,delivered,13.0,Late
ORD002130,Karnataka,delivered,2.0,On Time
ORD002136,Bihar,delivered,4.0,On Time
ORD002138,Telangana,delivered,11.0,Late
ORD002139,Karnataka,delivered,14.0,Late
ORD002140,Maharashtra,delivered,13.0,Late
ORD002141,Kerala,delivered,13.0,Late
ORD002143,Telangana,delivered,6.0,On Time
ORD002147,Odisha,delivered,9.0,Late
ORD002149,Tamil Nadu,delivered,11.0,Late
ORD002150,Kerala,delivered,6.0,On Time
ORD002151,Madhya Pradesh,delivered,3.0,On Time
ORD002155,West Bengal,delivered,12.0,Late
ORD002163,Delhi,delivered,9.0,Late
ORD002164,Delhi,delivered,9.0,Late
ORD002166,Madhya Pradesh,delivered,12.0,Late
ORD002167,Bihar,delivered,7.0,On Time
ORD002168,Maharashtra,delivered,13.0,Late
ORD002169,Kerala,delivered,11.0,Late
ORD002170,Tamil Nadu,delivered,9.0,Late
ORD002171,Tamil Nadu,delivered,7.0,On Time
ORD002172,Uttar Pradesh,delivered,8.0,On Time
ORD002173,Telangana,delivered,1.0,On Time
ORD002181,Maharashtra,delivered,11.0,Late
ORD002186,Karnataka,delivered,11.0,Late
ORD002189,Maharashtra,delivered,2.0,On Time
ORD002190,Haryana,delivered,3.0,On Time
ORD002191,West Bengal,delivered,8.0,On Time
ORD002192,Kerala,delivered,4.0,On Time
ORD002195,Odisha,delivered,10.0,On Time
ORD002196,Madhya Pradesh,delivered,4.0,On Time
ORD002199,Tamil Nadu,delivered,3.0,On Time
ORD002201,Haryana,delivered,6.0,On Time
ORD002204,Pune,delivered,5.0,Late
ORD002205,Karnataka,delivered,2.0,On Time
ORD002206,Kerala,delivered,8.0,On Time
ORD002207,Rajasthan,delivered,9.0,Late
ORD002209,Kerala,delivered,6.0,Late
ORD002214,Telangana,delivered,6.0,Late
ORD002215,Maharashtra,delivered,9.0,On Time
ORD002218,Tamil Nadu,delivered,7.0,On Time
ORD002220,Maharashtra,delivered,9.0,Late
ORD002224,Tamil Nadu,delivered,8.0,On Time
ORD002225,Delhi,delivered,5.0,On Time
ORD002226,Haryana,delivered,8.0,On Time
ORD002227,Gujarat,delivered,1.0,On Time
ORD002231,Telangana,delivered,9.0,Late
ORD002233,Delhi,delivered,9.0,On Time
ORD002240,Telangana,delivered,11.0,Late
ORD002241,Tamil Nadu,delivered,7.0,Late
ORD002242,Pune,delivered,12.0,Late
ORD002245,West Bengal,delivered,12.0,Late
ORD002246,Delhi,delivered,2.0,On Time
ORD002247,Tamil Nadu,delivered,5.0,On Time
ORD002248,Maharashtra,delivered,11.0,Late
ORD002249,Haryana,delivered,7.0,On Time
ORD002251,Karnataka,delivered,3.0,On Time
ORD002252,Gujarat,delivered,10.0,Late
ORD002257,Gujarat,delivered,8.0,Late
ORD002260,Kerala,delivered,8.0,On Time
ORD002261,Karnataka,delivered,8.0,Late
ORD002263,Bihar,delivered,11.0,Late
ORD002265,Pune,delivered,11.0,Late
ORD002267,Pune,delivered,6.0,On Time
